Ship-to party,Shipment Route,Region Code,광역도시,시군구,담당 RDC 코드,담당 RDC 명
KH11128,KRDDI0,IVA,전라남도,진도군,11RC,계룡RDC
KH11130,KRDFF0,MFA,경상남도,함안군,11RD,칠곡RDC
KH11133,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
KH11135,KRD304,FCA,인천광역시,미추홀구,11R2,평택RDC
KH11141,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KH11143,KRD00E,ANA,서울특별시,서초구,11R2,평택RDC
KH11144,KRD00J,ATA,서울특별시,영등포구,11R2,평택RDC
KH11147,KRD403,IAA,광주광역시,북구,11RC,계룡RDC
KH11148,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH11149,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KH11151,KRD602,NDA,울산광역시,북구,11RD,칠곡RDC
KH11152,KRD830,FSA,경기도,광명시,11R2,평택RDC
KH11155,KRD980,CIA,강원도,원주시,11R9,제천RDC
KH11162,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KH11163,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KH11164,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KH11165,KRDG10,NFA,제주특별자치도,제주시,11RB,제주RDC
KH11167,KRDF80,LSA,경상남도,양산시,11RD,칠곡RDC
KH11175,KRD870,FNA,경기도,김포시,11R2,평택RDC
KH11177,KRD8L0,GJA,경기도,오산시,11R2,평택RDC
KH11180,KRD101,LHA,부산광역시,금정구,11RD,칠곡RDC
KH11182,KRDEE0,PJA,경상북도,영천시,11RD,칠곡RDC
KH11183,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KH11184,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KH11185,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
KH11186,KRDDA0,JAA,전라남도,순천시,11RC,계룡RDC
KH11187,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KH11188,KRD990,CTA,강원도,인제군,11R9,제천RDC
KH11189,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KH11192,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KH11193,KRDE70,PBA,경상북도,봉화군,11RD,칠곡RDC
KH11195,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH11198,KRD840,GSA,경기도,광주시,11R2,평택RDC
KH11200,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
KH11202,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KH11204,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KH11207,KRDDG0,C51,전라남도,장성군,11RC,계룡RDC
KH11208,KRD403,IAA,광주광역시,북구,11RC,계룡RDC
KH11211,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
KH11212,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
KH11214,KRD304,FCA,인천광역시,미추홀구,11R2,평택RDC
KH11218,KRDE00,OIA,경상북도,경산시,11RD,칠곡RDC
KH11231,KRD204,C75,대구광역시,북구,11RD,칠곡RDC
KH11232,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KH11246,KRD002,ARA,서울특별시,강북구,11R2,평택RDC
KH11248,KRD401,IDA,광주광역시,남구,11RC,계룡RDC
KH11249,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KH11250,KRD810,FKA,경기도,고양시 덕양구,11R2,평택RDC
KH11255,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KH11256,KRD830,FSA,경기도,광명시,11R2,평택RDC
KH11258,KRD900,CCA,강원도,강릉시,11R9,제천RDC
KH11262,KRD8S0,HKA,경기도,포천시,11R2,평택RDC
KH11265,KRD204,C83,대구광역시,북구,11RD,칠곡RDC
KH11267,KRD404,ICA,광주광역시,서구,11RC,계룡RDC
KH11268,KRD203,OBA,대구광역시,동구,11RD,칠곡RDC
KH11269,KRD604,NBA,울산광역시,중구,11RD,칠곡RDC
KH11270,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KH11271,KRD800,HEA,경기도,가평군,11R2,평택RDC
KH11278,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
KH11279,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KH11281,KRD920,CPA,강원도,동해시,11R9,제천RDC
KH11283,KRD504,DBA,대전광역시,중구,11RC,계룡RDC
KH11285,KRD860,GDA,경기도,군포시,11R2,평택RDC
KH11289,KRDCB1,JMA,전라북도,전주시 완산구,11RC,계룡RDC
KH11290,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KH11291,KRD8K0,HHA,경기도,연천군,11R2,평택RDC
KH11293,KRDA40,ENA,충청북도,옥천군,11RC,계룡RDC
KH11295,KRD504,DBA,대전광역시,중구,11RC,계룡RDC
KH11297,KRD9E0,CMA,강원도,평창군,11R9,제천RDC
KH11301,KRD860,GDA,경기도,군포시,11R2,평택RDC
KH11307,KRD8F0,GNA,경기도,안성시,11R2,평택RDC
KH11310,KRD9C0,CAA,강원도,춘천시,11R9,제천RDC
KH11311,KRD108,LNA,부산광역시,사상구,11RD,칠곡RDC
KH11312,KRD9H0,CKA,강원도,횡성군,11R9,제천RDC
KH11313,KRD700,DQA,세종특별자치시,세종특별자치시,11RC,계룡RDC
KH11315,KRDF60,MPA,경상남도,사천시,11RD,칠곡RDC
KH11318,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
KH11319,KRD008,APA,서울특별시,노원구,11R2,평택RDC
KH11321,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
KH11323,KRD840,GSA,경기도,광주시,11R2,평택RDC
KH11326,KRDC90,JOA,전라북도,임실군,11RC,계룡RDC
KH11327,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KH11329,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KH11334,KRD403,IAA,광주광역시,북구,11RC,계룡RDC
KH11335,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KH11337,KRD870,FNA,경기도,김포시,11R2,평택RDC
KH11340,KRD930,CQA,강원도,삼척시,11R9,제천RDC
KH11342,KRDE00,DSA,경상북도,경산시,11RD,칠곡RDC
KH11343,KRDE00,DSA,경상북도,경산시,11RD,칠곡RDC
KH11361,KRDFC3,MBA,경상남도,창원시 의창구,11RD,칠곡RDC
KH11365,KRDG00,NFE,제주특별자치도,서귀포시,11RB,제주RDC
KH11366,KRDG00,NFE,제주특별자치도,서귀포시,11RB,제주RDC
KH11367,KRDG10,NFD,제주특별자치도,제주시,11RB,제주RDC
KH11371,KRD870,FNA,경기도,김포시,11R2,평택RDC
KH11372,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
KH11373,KRD00N,AAA,서울특별시,중구,11R2,평택RDC
KH11374,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KH11375,KRD302,FFA,인천광역시,남동구,11R2,평택RDC
KH11376,KRD000,ALA,서울특별시,강남구,11R2,평택RDC
KH11377,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KH11378,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
KH11381,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KH11382,KRDEF0,PCA,경상북도,예천군,11RD,칠곡RDC
KH11387,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KH11388,KRD307,FGA,인천광역시,연수구,11R2,평택RDC
KH11389,KRD9C0,CAA,강원도,춘천시,11RE,중부RDC
KH11390,KRD9E0,CMA,강원도,평창군,11R9,제천RDC
KH11391,KRDE50,OPA,경상북도,김천시,11RD,칠곡RDC
KH11392,KRD106,LLA,부산광역시,부산진구,11RD,칠곡RDC
KH11393,KRDG00,NFG,제주특별자치도,서귀포시,11RB,제주RDC
KH11394,KRD10D,LEA,부산광역시,영도구,11RD,칠곡RDC
KH11395,KRD830,FSA,경기도,광명시,11RE,중부RDC
KP11001,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KP11005,KRD602,NDA,울산광역시,북구,11RD,칠곡RDC
KP11006,KRD980,CIA,강원도,원주시,11R9,제천RDC
KP11007,KRD00H,AOA,서울특별시,송파구,11R2,평택RDC
KP11010,KRD980,CIA,강원도,원주시,11R9,제천RDC
KP11018,KRD003,BAA,서울특별시,강서구,11R2,평택RDC
KP11027,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP11028,KRD8E0,FTA,경기도,안산시 단원구,11R2,평택RDC
KP11029,KRDEM0,NEA,경상북도,포항시 남구,11RD,칠곡RDC
KP11030,KRDE20,OLA,경상북도,고령군,11RD,칠곡RDC
KP11031,KRDE60,OTA,경상북도,문경시,11RD,칠곡RDC
KP11033,KRD604,NBA,울산광역시,중구,11RD,칠곡RDC
KP11035,KRD100,LKA,부산광역시,강서구,11RD,칠곡RDC
KP11038,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KP11039,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KP11041,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
KP11051,KRD8L0,GJA,경기도,오산시,11R2,평택RDC
KP11052,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP11053,KRDF10,MTA,경상남도,거창군,11RD,칠곡RDC
KP11054,KRDFH0,MVA,경상남도,합천군,11RD,칠곡RDC
KP11056,KRDA40,ENA,충청북도,옥천군,11RC,계룡RDC
KP11057,KRDB60,DJA,충청남도,부여군,11RC,계룡RDC
KP11058,KRDA80,EJA,충청북도,진천군,11R2,평택RDC
KP11061,KRDCC0,KAA,전라북도,정읍시,11RC,계룡RDC
KP11062,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
KP11063,KRDDA0,JAA,전라남도,순천시,11RC,계룡RDC
KP11064,KRDA50,ELA,충청북도,음성군,11R2,평택RDC
KP11065,KRD8M1,GKA,경기도,용인시 수지구,11R2,평택RDC
KP11074,KRD8F0,GNA,경기도,안성시,11R2,평택RDC
KP11080,KRDFC3,MHA,경상남도,창원시 의창구,11RD,칠곡RDC
KP11091,KRDE10,PLA,경상북도,경주시,11RD,칠곡RDC
KP11098,KRDED0,PAA,경상북도,영주시,11R9,제천RDC
KP11100,KRDE00,OIA,경상북도,경산시,11RD,칠곡RDC
KP11127,KRD00O,AHA,서울특별시,중랑구,11R2,평택RDC
KP11147,KRD8G0,GBA,경기도,안양시 동안구,11R2,평택RDC
KP11165,KRD812,FJA,경기도,고양시 일산서구,11R2,평택RDC
KP11182,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KP11183,KRDFF0,MFA,경상남도,함안군,11RD,칠곡RDC
KP11198,KRDG10,C73,제주특별자치도,제주시,11RB,제주RDC
KP11204,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KP11207,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KP11215,KRDFC0,MHA,경상남도,창원시 마산합포구,11RD,칠곡RDC
KP11216,KRDBE0,EAA,충청남도,홍성군,11R2,평택RDC
KP11217,KRDB10,DGA,충청남도,공주시,11RC,계룡RDC
KP11218,KRDA60,ERA,충청북도,제천시,11R9,제천RDC
KP11219,KRDAA0,EPA,충청북도,충주시,11R9,제천RDC
KP11222,KRDDD0,IFA,전라남도,영광군,11RC,계룡RDC
KP11223,KRD404,ICA,광주광역시,서구,11RC,계룡RDC
KP11224,KRDBD0,EFA,충청남도,태안군,11R2,평택RDC
KP11225,KRD500,DEA,대전광역시,대덕구,11RC,계룡RDC
KP11228,KRD205,OCA,대구광역시,북구,11RD,칠곡RDC
KP11231,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
KP11236,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
KP11238,KRDD70,IQA,전라남도,목포시,11RC,계룡RDC
KP11242,KRD870,FNA,경기도,김포시,11R2,평택RDC
KP11247,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
KP11249,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
KP11252,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KP11253,KRDBA0,DRA,충청남도,예산군,11R2,평택RDC
KP11288,KRD980,CIA,강원도,원주시,11R9,제천RDC
KP11290,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
KP11298,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
KP11299,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KP11300,KRDFC1,MHA,경상남도,창원시 마산회원구,11RD,칠곡RDC
KP11304,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KP11305,KRDEL0,OMA,경상북도,칠곡군,11RD,칠곡RDC
KP11306,KRDE00,OIA,경상북도,경산시,11RD,칠곡RDC
KP11307,KRD8F0,GNA,경기도,안성시,11R2,평택RDC
KP11308,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
KP11317,KRD205,ODA,대구광역시,서구,11RD,칠곡RDC
KP11318,KRD100,LOA,부산광역시,강서구,11RD,칠곡RDC
KP11321,KRD8P0,GUA,경기도,이천시,11R9,제천RDC
KP11324,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
KP11325,KRDC10,JTA,전라북도,군산시,11RC,계룡RDC
KP11326,KRD8B2,GRA,경기도,성남시 중원구,11R2,평택RDC
KP11327,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
KP11328,KRD00G,AMA,서울특별시,성북구,11R2,평택RDC
KP11331,KRD604,NBA,울산광역시,중구,11RD,칠곡RDC
KP11332,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
KP11333,KRDBB1,DLA,충청남도,천안시 서북구,11R2,평택RDC
KP11337,KRD800,HEA,경기도,가평군,11R2,평택RDC
KP11338,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP11340,KRD603,NEA,울산광역시,울주군,11RD,칠곡RDC
KP11341,KRD602,NDA,울산광역시,북구,11RD,칠곡RDC
KP11343,KRDFC2,MHA,경상남도,창원시 성산구,11RD,칠곡RDC
KP11346,KRDCC0,KAA,전라북도,정읍시,11RC,계룡RDC
KP11347,KRD403,IAA,광주광역시,북구,11RC,계룡RDC
KP11349,KRD820,FUA,경기도,과천시,11R2,평택RDC
KP11355,KRD8B0,GRA,경기도,성남시 분당구,11R2,평택RDC
KP11357,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KP11360,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
KP11361,KRDA91,EIA,충청북도,청주시 서원구,11RC,계룡RDC
KP11363,KRD8C3,GFA,경기도,수원시 팔달구,11R2,평택RDC
KP11365,KRD600,NAA,울산광역시,남구,11RD,칠곡RDC
KP11366,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KP11372,KRDD60,IIA,전라남도,담양군,11RC,계룡RDC
KP11374,KRD009,AIA,서울특별시,도봉구,11R2,평택RDC
KP11375,KRDF30,LQA,경상남도,김해시,11RD,칠곡RDC
KP11380,KRD003,BAA,서울특별시,강서구,11R2,평택RDC
KP11387,KRD00F,AJA,서울특별시,성동구,11R2,평택RDC
KP11390,KRD9G0,CBA,강원도,화천군,11R9,제천RDC
KP11391,KRD106,LLA,부산광역시,부산진구,11RD,칠곡RDC
KP11392,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
KP11396,KRD202,OHA,대구광역시,달성군,11RD,칠곡RDC
KP11397,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KP11399,KRDEL0,OMA,경상북도,칠곡군,11RD,칠곡RDC
KP11401,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KP11402,KRD601,NCA,울산광역시,동구,11RD,칠곡RDC
KP11403,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KP11404,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP11406,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP11409,KRDFC1,MHA,경상남도,창원시 마산회원구,11RD,칠곡RDC
KP11411,KRDD30,JFA,전라남도,광양시,11RC,계룡RDC
KP11413,KRD602,NDA,울산광역시,북구,11RD,칠곡RDC
KP11414,KRDF00,MLA,경상남도,거제시,11RD,칠곡RDC
KP11416,KRD980,CIA,강원도,원주시,11R9,제천RDC
KP11418,KRD8K0,HJA,경기도,연천군,11R2,평택RDC
KP11419,KRDE30,OOA,경상북도,구미시,11RD,칠곡RDC
KP11429,KRD980,CIA,강원도,원주시,11R9,제천RDC
KP11435,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KP11436,KRDB40,DSA,충청남도,당진시,11R2,평택RDC
KP11439,KRDFC3,MHA,경상남도,창원시 의창구,11RD,칠곡RDC
KP11440,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KP11442,KRD403,IAA,광주광역시,북구,11RC,계룡RDC
KP11444,KRDA90,EHA,충청북도,청주시 상당구,11RC,계룡RDC
KP11446,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP11447,KRDF80,LKA,경상남도,양산시,11RD,칠곡RDC
KP11451,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
KP11457,KRDDA0,JAA,전라남도,순천시,11RC,계룡RDC
KP11462,KRD9C0,CAA,강원도,춘천시,11R9,제천RDC
KP11463,KRD920,CPA,강원도,동해시,11R9,제천RDC
KP11464,KRD9A0,CNA,강원도,정선군,11R9,제천RDC
KP11465,KRD9C0,CAA,강원도,춘천시,11R9,제천RDC
KP11466,KRD9H0,CKA,강원도,횡성군,11R9,제천RDC
KP11467,KRD990,CTA,강원도,인제군,11R9,제천RDC
KP11469,KRD960,CEA,강원도,양양군,11R9,제천RDC
KP11471,KRD900,CCA,강원도,강릉시,11R9,제천RDC
KP11478,KRDA80,EJA,충청북도,진천군,11R2,평택RDC
KP11514,KRDED0,PAA,경상북도,영주시,11R9,제천RDC
KP11515,KRDDC0,JJA,전라남도,여수시,11RC,계룡RDC
KP11517,KRDB80,DKA,충청남도,서천군,11RC,계룡RDC
KP11521,KRD306,FEA,인천광역시,서구,11R2,평택RDC
KP11525,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP11529,KRD304,FCA,인천광역시,미추홀구,11R2,평택RDC
KP11541,KRD00I,BBA,서울특별시,양천구,11R2,평택RDC
KP11544,KRD403,IAA,광주광역시,북구,11RC,계룡RDC
KP11550,KRD940,CFA,강원도,속초시,11R9,제천RDC
KP11551,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP11556,KRDBE0,EAA,충청남도,홍성군,11R2,평택RDC
KP11562,KRDBD0,EFA,충청남도,태안군,11R2,평택RDC
KP11564,KRD8C0,GFA,경기도,수원시 권선구,11R2,평택RDC
KP11565,KRD305,FDA,인천광역시,부평구,11R2,평택RDC
KP11566,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KP11567,KRDDC0,JJA,전라남도,여수시,11RC,계룡RDC
KP11568,KRDA93,EHA,충청북도,청주시 흥덕구,11RC,계룡RDC
KP11577,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP11583,KRDBC0,DTB,충청남도,청양군,11RC,계룡RDC
KP11584,KRDDG0,IGA,전라남도,장성군,11RC,계룡RDC
KP11587,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP11588,KRDFC2,MHA,경상남도,창원시 성산구,11RD,칠곡RDC
KP11593,KRDC70,JNA,전라북도,완주군,11RC,계룡RDC
KP11594,KRD00A,AGA,서울특별시,동대문구,11R2,평택RDC
KP11596,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KP11597,KRDD50,ILA,전라남도,나주시,11RC,계룡RDC
KP11598,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
KP11600,KRD8C3,GFA,경기도,수원시 팔달구,11R2,평택RDC
KP11606,KRD970,CLA,강원도,영월군,11R9,제천RDC
KP11607,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP11608,KRD204,OCA,대구광역시,북구,11RD,칠곡RDC
KP11612,KRD700,DQA,세종특별자치시,세종특별자치시,11RC,계룡RDC
KP11614,KRDBB0,DLA,충청남도,천안시 동남구,11R2,평택RDC
KP11615,KRD206,OGA,대구광역시,수성구,11RD,칠곡RDC
KP11617,KRDA20,EOA,충청북도,보은군,11RC,계룡RDC
KP11620,KRD9F0,CSA,강원도,홍천군,11R9,제천RDC
KP11621,KRDB30,DIA,충청남도,논산시,11RC,계룡RDC
KP11627,KRD8H0,HGA,경기도,양주시,11R2,평택RDC
KP11630,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
KP11632,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP11634,KRDC30,KDA,전라북도,남원시,11RC,계룡RDC
KP11635,KRDG00,NFG,제주특별자치도,서귀포시,11RB,제주RDC
KP11651,KRDEF0,PCA,경상북도,예천군,11RD,칠곡RDC
KP11655,KRD8D0,FVA,경기도,시흥시,11R2,평택RDC
KP11656,KRD840,GSA,경기도,광주시,11R2,평택RDC
KP11659,KRDG00,NFG,제주특별자치도,서귀포시,11RB,제주RDC
KP11661,KRDCB0,JMA,전라북도,전주시 덕진구,11RC,계룡RDC
KP11662,KRD103,LGA,부산광역시,남구,11RD,칠곡RDC
KP11665,KRDD30,JFA,전라남도,광양시,11RC,계룡RDC
KP11666,KRD9A0,CNA,강원도,정선군,11R9,제천RDC
KP11671,KRD830,FSA,경기도,광명시,11R2,평택RDC
KP11673,KRD8A0,FPA,경기도,부천시 원미구,11R2,평택RDC
KP11676,KRD8G0,GBA,경기도,안양시 동안구,11R2,평택RDC
KP11678,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP11679,KRDA91,EHA,충청북도,청주시 서원구,11RC,계룡RDC
KP11680,KRD930,CQA,강원도,삼척시,11R9,제천RDC
KP11682,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP11684,KRDC70,JNA,전라북도,완주군,11RC,계룡RDC
KP11688,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
KP11696,KRD400,IEA,광주광역시,광산구,11RC,계룡RDC
KP11697,KRDEA0,PDA,경상북도,안동시,11RD,칠곡RDC
KP11699,KRDC80,JRA,전라북도,익산시,11RC,계룡RDC
KP11701,KRD502,DCA,대전광역시,서구,11RC,계룡RDC
KP11702,KRD502,DCA,대전광역시,중구,11RC,계룡RDC
KP11703,KRDA60,ERA,충청북도,제천시,11R9,제천RDC
KP11704,KRD206,OLA,대구광역시,수성구,11RD,칠곡RDC
KP11705,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP11706,KRDA50,ELA,충청북도,음성군,11R2,평택RDC
KP11708,KRDD10,JHA,전라남도,고흥군,11RC,계룡RDC
KP11715,KRD105,LFA,부산광역시,동래구,11RD,칠곡RDC
KP11719,KRD8M0,GKA,경기도,용인시 기흥구,11R2,평택RDC
KP11720,KRD8Q0,FLA,경기도,파주시,11R2,평택RDC
KP11722,KRD8M1,GKA,경기도,용인시 수지구,11R2,평택RDC
KP11729,KRDD30,JFA,전라남도,광양시,11RC,계룡RDC
KP11735,KRDFC4,MIA,경상남도,창원시 진해구,11RD,칠곡RDC
KP11740,KRD201,OEA,대구광역시,달서구,11RD,칠곡RDC
KP11746,KRD102,LPA,부산광역시,기장군,11RD,칠곡RDC
KP11754,KRD8A0,FPA,경기도,부천시 소사구,11R2,평택RDC
KP11773,KRD203,OBA,대구광역시,동구,11RD,칠곡RDC
KP11774,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KP11776,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
KP11782,KRDB70,EEA,충청남도,서산시,11R2,평택RDC
KP11785,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KP11787,KRDG00,NFG,제주특별자치도,서귀포시,11RB,제주RDC
KP11798,KRDFA0,MNA,경상남도,진주시,11RD,칠곡RDC
KP11799,KRD101,LHA,부산광역시,금정구,11RD,칠곡RDC
KP11802,KRDEM1,PNA,경상북도,포항시 북구,11RD,칠곡RDC
KP11803,KRD8U0,GIA,경기도,화성시,11R2,평택RDC
KP11805,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KP11806,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KP11816,KRD504,DBA,대전광역시,중구,11RC,계룡RDC
KP11817,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP11818,KRD101,LHA,부산광역시,금정구,11RD,칠곡RDC
KP11825,KRD503,DDA,대전광역시,유성구,11RC,계룡RDC
KP11826,KRD8T0,GTA,경기도,하남시,11R2,평택RDC
KP11834,KRD009,AIA,서울특별시,도봉구,11R2,평택RDC
KP11836,KRD8R0,GMA,경기도,평택시,11R2,평택RDC
KP11837,KRDEM0,PNA,경상북도,포항시 남구,11RD,칠곡RDC
KP11842,KRDEE0,PJA,경상북도,영천시,11RD,칠곡RDC
KP11852,KRD8E0,FTA,경기도,안산시 단원구,11R2,평택RDC
KP11861,KRDEM0,MUA,경상북도,포항시 남구,11RD,칠곡RDC
KP11864,KRD880,HBA,경기도,남양주시,11R2,평택RDC
KP11869,KRD007,AWA,서울특별시,금천구,11R2,평택RDC
KP11870,KRD8M2,GKA,경기도,용인시 처인구,11R2,평택RDC
KP11871,KRDB90,DOA,충청남도,아산시,11R2,평택RDC
KP11875,KRD205,ODA,대구광역시,서구,11RD,칠곡RDC
KP11880,KRD106,LLA,부산광역시,부산진구,11RD,칠곡RDC
KP11882,KRDG00,NFG,제주특별자치도,서귀포시,11RB,제주RDC
KP11899,KRD811,FJA,경기도,고양시 일산동구,11R2,평택RDC
KP11904,KRD109,LDA,부산광역시,사하구,11RD,칠곡RDC
KP11915,KRDA91,EHA,충청북도,청주시 서원구,11RC,계룡RDC
